entity_id,counterparty_id
ENT-032269,CP-014729
ENT-055580,CP-011092
ENT-080303,CP-050885
ENT-016775,CP-037331
ENT-080473,CP-050001
ENT-032979,CP-038450
ENT-064950,CP-052981
ENT-099567,CP-035828
ENT-075965,CP-011812
ENT-024014,CP-006452
ENT-054871,CP-027574
ENT-002100,CP-028451
ENT-090807,CP-002107
ENT-069331,CP-000519
ENT-068521,CP-028288
ENT-024916,CP-013170
ENT-099995,CP-034662
ENT-019915,CP-002338
ENT-042752,CP-010044
ENT-034938,CP-030377
ENT-059823,CP-030823
ENT-044868,CP-026344
ENT-042184,CP-016647
ENT-017555,CP-050289
ENT-080324,CP-063543
ENT-071457,CP-000034
ENT-074123,CP-003093
ENT-051622,CP-020837
ENT-069738,CP-038508
ENT-061730,CP-042038
ENT-001798,CP-010809
ENT-061151,CP-003315
ENT-013393,CP-008382
ENT-039795,CP-008364
ENT-062832,CP-027799
ENT-004938,CP-015094
ENT-063056,CP-025700
ENT-073104,CP-001154
ENT-036256,CP-010789
ENT-010451,CP-022228
ENT-092195,CP-014735
ENT-069187,CP-028769
ENT-042152,CP-065565
ENT-025575,CP-028308
ENT-013769,CP-041632
ENT-050691,CP-019003
ENT-076270,CP-005632
ENT-026302,CP-005835
ENT-045647,CP-001501
ENT-099681,CP-042200
ENT-096619,CP-030381
ENT-032285,CP-056522
ENT-066872,CP-027388
ENT-079053,CP-031749
ENT-072032,CP-063374
ENT-028108,CP-058592
ENT-066961,CP-053225
ENT-003080,CP-054352
ENT-076502,CP-062946
ENT-038513,CP-003117
ENT-053478,CP-021499
ENT-054004,CP-053182
ENT-011837,CP-037619
ENT-086624,CP-053684
ENT-033969,CP-027185
ENT-018685,CP-011678
ENT-012170,CP-051778
ENT-041741,CP-037886
ENT-024917,CP-062979
ENT-061213,CP-007099
ENT-074852,CP-005123
ENT-033082,CP-004135
ENT-032901,CP-044937
ENT-025193,CP-052566
ENT-004932,CP-012013
ENT-064314,CP-009216
ENT-062456,CP-026469
ENT-043100,CP-019936
ENT-074572,CP-061647
ENT-010586,CP-020443
ENT-001958,CP-067477
ENT-090716,CP-057482
ENT-042255,CP-061404
ENT-002012,CP-060353
ENT-084389,CP-049925
ENT-056235,CP-060371
ENT-023332,CP-033410
ENT-045528,CP-020666
ENT-084619,CP-005130
ENT-075074,CP-058921
ENT-075879,CP-058338
ENT-001876,CP-014030
ENT-000574,CP-024308
ENT-009086,CP-062779
ENT-052345,CP-023985
ENT-053597,CP-007782
ENT-095345,CP-057123
ENT-005978,CP-030934
ENT-098891,CP-030283
ENT-087408,CP-044645
ENT-054259,CP-026129
ENT-068519,CP-026580
ENT-058059,CP-065112
ENT-098901,CP-014710
ENT-066342,CP-061664
ENT-031853,CP-008426
ENT-046049,CP-042748
ENT-008719,CP-019999
ENT-065539,CP-017058
ENT-069111,CP-006827
ENT-042649,CP-000045
ENT-090540,CP-010337
ENT-062287,CP-042934
ENT-079083,CP-055386
ENT-094953,CP-010397
ENT-016880,CP-062500
ENT-013387,CP-003470
ENT-072706,CP-065241
ENT-068953,CP-028693
ENT-082033,CP-045594
ENT-091992,CP-067384
ENT-065125,CP-064193
ENT-084365,CP-031717
ENT-013182,CP-038301
ENT-009446,CP-043854
ENT-063312,CP-039729
ENT-062313,CP-065403
ENT-070173,CP-002077
ENT-030429,CP-019340
ENT-063542,CP-068316
ENT-061527,CP-004695
ENT-066701,CP-052680
ENT-062826,CP-031815
ENT-086897,CP-040436
ENT-037437,CP-023108
ENT-008936,CP-006332
ENT-029986,CP-015596
ENT-082338,CP-033263
ENT-028484,CP-047354
ENT-011564,CP-044879
ENT-059575,CP-031083
ENT-060959,CP-018874
ENT-058481,CP-006463
ENT-087066,CP-033026
ENT-017621,CP-047695
ENT-004321,CP-007643
ENT-012550,CP-043412
ENT-044300,CP-012410
ENT-022166,CP-026154
ENT-036066,CP-054419
ENT-013043,CP-029709
ENT-056795,CP-005640
ENT-007960,CP-002872
ENT-015993,CP-010094
ENT-049347,CP-010787
ENT-092569,CP-028036
ENT-058387,CP-000053
ENT-060710,CP-033892
ENT-006975,CP-021950
ENT-048002,CP-035142
ENT-071864,CP-034236
ENT-031532,CP-041867
ENT-082984,CP-041829
ENT-082049,CP-026014
ENT-046946,CP-009336
ENT-043404,CP-033859
ENT-017066,CP-060356
ENT-093569,CP-023324
ENT-047520,CP-028598
ENT-052068,CP-029316
ENT-027378,CP-057425
ENT-059734,CP-031747
ENT-051105,CP-059491
ENT-001332,CP-038585
ENT-093324,CP-005186
ENT-084467,CP-022395
ENT-006268,CP-012329
ENT-003992,CP-067287
ENT-031432,CP-019080
ENT-040471,CP-040550
ENT-085811,CP-027659
ENT-056925,CP-065601
ENT-042903,CP-034587
ENT-019566,CP-016299
ENT-030561,CP-011618
ENT-066571,CP-000369
ENT-066068,CP-040172
ENT-068758,CP-015428
ENT-087684,CP-062070
ENT-021569,CP-015389
ENT-036266,CP-022596
ENT-001898,CP-008122
ENT-031729,CP-035205
ENT-007395,CP-012283
ENT-092210,CP-004460
ENT-067017,CP-054649
ENT-025484,CP-034546
ENT-018182,CP-021268
ENT-089844,CP-015317
ENT-026946,CP-003100
ENT-037129,CP-039726
ENT-066164,CP-031690
ENT-018382,CP-050554
ENT-009213,CP-059575
ENT-006179,CP-027232
ENT-034359,CP-019952
ENT-060967,CP-021050
ENT-036478,CP-002337
ENT-061724,CP-056628
ENT-068815,CP-042387
ENT-092977,CP-005432
ENT-010662,CP-060866
ENT-021969,CP-062499
ENT-003625,CP-015059
ENT-083992,CP-020422
ENT-095078,CP-069917
ENT-050856,CP-058997
ENT-000938,CP-025281
ENT-070820,CP-030756
ENT-001829,CP-003008
ENT-094272,CP-021176
ENT-072118,CP-005098
ENT-096581,CP-069993
ENT-018019,CP-006751
ENT-062677,CP-047525
ENT-095338,CP-030424
ENT-021195,CP-050984
ENT-065667,CP-036655
ENT-071929,CP-060274
ENT-061854,CP-035073
ENT-038329,CP-059385
ENT-082690,CP-012210
ENT-084872,CP-064543
ENT-012926,CP-002803
ENT-064482,CP-030156
ENT-066277,CP-011269
ENT-054822,CP-052395
ENT-040957,CP-039955
ENT-010004,CP-007805
ENT-063831,CP-045041
ENT-093911,CP-061333
ENT-052888,CP-008439
ENT-046528,CP-003346
ENT-007616,CP-003722
ENT-077037,CP-047854
ENT-097350,CP-043811
ENT-044301,CP-051678
ENT-005112,CP-025812
ENT-012473,CP-049702
ENT-096823,CP-040522
ENT-098340,CP-022530
ENT-027835,CP-009088
ENT-081542,CP-047436
ENT-037411,CP-029356
ENT-094221,CP-025377
ENT-056403,CP-007600
ENT-099970,CP-065408
ENT-027055,CP-059257
ENT-033059,CP-022034
ENT-076919,CP-030984
ENT-000995,CP-018190
ENT-032357,CP-069362
ENT-043369,CP-045717
ENT-053412,CP-011562
ENT-023495,CP-022617
ENT-004888,CP-016267
ENT-054371,CP-066351
ENT-062067,CP-055096
ENT-070040,CP-042480
ENT-055260,CP-053734
ENT-073526,CP-009748
ENT-034286,CP-054119
ENT-010459,CP-027319
ENT-075043,CP-036057
ENT-047205,CP-018924
ENT-006637,CP-000511
ENT-016845,CP-013419
ENT-055763,CP-050679
ENT-042390,CP-008178
ENT-084001,CP-044634
ENT-071052,CP-043060
ENT-083890,CP-065887
ENT-037121,CP-010894
ENT-090594,CP-027053
ENT-062201,CP-065274
ENT-007021,CP-004615
ENT-060560,CP-030028
ENT-091639,CP-054647
ENT-076150,CP-020819
ENT-026861,CP-018515
ENT-073158,CP-025709
ENT-012945,CP-066909
ENT-067213,CP-004919
ENT-059382,CP-016560
ENT-062114,CP-019539
ENT-065849,CP-049475
ENT-020223,CP-010205
ENT-019896,CP-040147
ENT-051693,CP-051486
ENT-082098,CP-002799
ENT-050410,CP-003234
ENT-033516,CP-023773
ENT-091996,CP-069160
ENT-020750,CP-030468
ENT-043508,CP-014891
ENT-019612,CP-003081
ENT-080546,CP-011225
ENT-009650,CP-058427
ENT-056544,CP-033167
ENT-039190,CP-014504
ENT-032900,CP-036815
ENT-031813,CP-003441
ENT-050221,CP-018419
ENT-082635,CP-028705
ENT-034723,CP-020008
ENT-004408,CP-053040
ENT-079670,CP-051482
ENT-018813,CP-053460
ENT-066134,CP-041457
ENT-026004,CP-017446
ENT-030545,CP-018124
ENT-078898,CP-019590
ENT-067584,CP-009726
ENT-085303,CP-020037
ENT-022671,CP-046936
ENT-097512,CP-035778
ENT-037883,CP-056496
ENT-083621,CP-021433
ENT-020385,CP-060847
ENT-087030,CP-061243
ENT-016923,CP-049711
ENT-053918,CP-001612
ENT-068535,CP-064332
ENT-088209,CP-059252
ENT-082997,CP-052076
ENT-031049,CP-031387
ENT-011464,CP-037867
ENT-096425,CP-062865
ENT-007083,CP-022442
ENT-027927,CP-040062
ENT-040569,CP-063776
ENT-000527,CP-012633
ENT-041534,CP-058511
ENT-039392,CP-067010
ENT-075433,CP-028140
ENT-011328,CP-054517
ENT-055508,CP-038062
ENT-093533,CP-061868
ENT-026470,CP-058264
ENT-036131,CP-009955
ENT-077878,CP-055939
ENT-024525,CP-015246
ENT-089034,CP-022433
ENT-056702,CP-019850
ENT-019317,CP-055587
ENT-089411,CP-015384
ENT-069006,CP-049139
ENT-045431,CP-006585
ENT-098089,CP-066344
ENT-065747,CP-058714
ENT-008600,CP-022515
ENT-099714,CP-038372
ENT-029744,CP-015320
ENT-033582,CP-027889
ENT-030839,CP-020880
ENT-015531,CP-026385
ENT-038727,CP-063568
ENT-087119,CP-007425
ENT-044485,CP-023142
ENT-079559,CP-052867
ENT-008307,CP-026793
ENT-057330,CP-014245
ENT-021773,CP-051769
ENT-009247,CP-025595
ENT-083596,CP-046845
ENT-040457,CP-053337
ENT-096695,CP-003797
ENT-040700,CP-058940
ENT-064671,CP-046037
ENT-094683,CP-030948
ENT-093625,CP-014576
ENT-088958,CP-048722
ENT-024689,CP-007582
ENT-050805,CP-051186
ENT-077325,CP-045982
ENT-042827,CP-035116
ENT-073390,CP-026364
ENT-020751,CP-007198
ENT-052656,CP-037521
ENT-040079,CP-024803
ENT-051144,CP-016991
ENT-085005,CP-015966
ENT-083056,CP-032073
ENT-004694,CP-066503
ENT-078955,CP-037142
ENT-067000,CP-052456
ENT-071278,CP-032658
ENT-038955,CP-048764
ENT-021162,CP-020667
ENT-030990,CP-067974
ENT-088220,CP-021618
ENT-009903,CP-041709
ENT-024622,CP-039152
ENT-029424,CP-044220
ENT-056393,CP-009163
ENT-055475,CP-036766
ENT-032563,CP-017126
ENT-058803,CP-039788
ENT-096588,CP-059242
ENT-049959,CP-029769
ENT-032576,CP-005531
ENT-032296,CP-059110
ENT-098593,CP-049554
ENT-022315,CP-000629
ENT-086124,CP-011992
ENT-000991,CP-038221
ENT-017125,CP-056872
ENT-045461,CP-057051
ENT-056785,CP-008861
ENT-064738,CP-016335
ENT-031791,CP-039753
ENT-089069,CP-023913
ENT-083122,CP-068795
ENT-035435,CP-047312
ENT-074594,CP-005173
ENT-066945,CP-034518
ENT-003201,CP-028759
ENT-029139,CP-043624
ENT-064984,CP-012058
ENT-027730,CP-030445
ENT-007598,CP-037049
ENT-077991,CP-026073
ENT-082300,CP-043876
ENT-093495,CP-057155
ENT-086238,CP-021821
ENT-011689,CP-018618
ENT-097809,CP-045918
ENT-048688,CP-004729
ENT-078070,CP-016110
ENT-029662,CP-023383
ENT-038932,CP-010713
ENT-036593,CP-017564
ENT-001789,CP-000297
ENT-070850,CP-044637
ENT-026027,CP-067773
ENT-015345,CP-037380
ENT-077581,CP-062380
ENT-050467,CP-042842
ENT-098180,CP-014408
ENT-050843,CP-018970
ENT-031117,CP-039549
ENT-041041,CP-008793
ENT-058265,CP-034384
ENT-035499,CP-050444
ENT-008934,CP-019270
ENT-094336,CP-065221
ENT-009038,CP-057213
ENT-011831,CP-015822
ENT-044119,CP-037585
ENT-037515,CP-067807
ENT-038536,CP-025199
ENT-054022,CP-015268
ENT-085191,CP-012403
ENT-067780,CP-013081
ENT-031495,CP-002334
ENT-054893,CP-008191
ENT-099997,CP-020126
ENT-067799,CP-050047
ENT-094143,CP-037721
ENT-027488,CP-014494
ENT-042942,CP-065252
ENT-053811,CP-035430
ENT-009890,CP-009520
ENT-028732,CP-041216
ENT-082826,CP-004349
ENT-082282,CP-034906
ENT-054309,CP-000383
ENT-034127,CP-056971
ENT-000785,CP-066032
ENT-008759,CP-048044
ENT-061816,CP-055658
ENT-017797,CP-017895
ENT-014010,CP-030949
ENT-038270,CP-029912
ENT-060736,CP-055814
ENT-031400,CP-057380
ENT-059388,CP-026522
ENT-037547,CP-018635
ENT-050202,CP-055374
ENT-092608,CP-026009
ENT-021214,CP-058108
ENT-038850,CP-008488
ENT-051363,CP-020591
ENT-004949,CP-035188
ENT-010268,CP-044686
ENT-027240,CP-025313
ENT-059320,CP-047835
ENT-018441,CP-044556
ENT-053442,CP-014573
ENT-076043,CP-057533
ENT-001588,CP-019591
ENT-050193,CP-064850
ENT-077810,CP-000096
ENT-053906,CP-004003
ENT-079431,CP-048390
ENT-004658,CP-009808
ENT-043276,CP-064717
ENT-076278,CP-043124
ENT-088977,CP-007476
ENT-090470,CP-065525
ENT-064928,CP-056301
ENT-060390,CP-056545
ENT-047409,CP-062415
ENT-093663,CP-023537
ENT-041187,CP-000971
ENT-091282,CP-065734
ENT-037539,CP-041962
ENT-085130,CP-026301
ENT-050586,CP-043885
ENT-063399,CP-029975
ENT-010858,CP-005129
ENT-032630,CP-026329
ENT-053582,CP-027329
ENT-031563,CP-053106
ENT-002751,CP-048474
ENT-016872,CP-000026
ENT-027387,CP-008619
ENT-097803,CP-018994
ENT-068083,CP-056799
ENT-004667,CP-059873
ENT-014346,CP-018499
ENT-011998,CP-066051
ENT-083467,CP-010737
ENT-083185,CP-047504
ENT-094191,CP-024883
ENT-054628,CP-051032
ENT-071188,CP-031210
ENT-014274,CP-027498
ENT-079556,CP-060626
ENT-038393,CP-016994
ENT-066283,CP-062370
ENT-021760,CP-068531
ENT-091155,CP-019486
ENT-060793,CP-050319
ENT-093439,CP-045303
ENT-047804,CP-014059
ENT-044072,CP-051724
ENT-082586,CP-009126
ENT-017637,CP-061681
ENT-003409,CP-026633
ENT-063793,CP-018934
ENT-045194,CP-033929
ENT-032208,CP-034746
ENT-016409,CP-025355
ENT-069385,CP-046680
ENT-055071,CP-034216
ENT-092746,CP-017414
ENT-013437,CP-040481
ENT-067856,CP-002449
ENT-080302,CP-058010
ENT-012122,CP-000422
ENT-081953,CP-035146
ENT-012924,CP-057800
ENT-043632,CP-033798
ENT-062942,CP-057959
ENT-062387,CP-000890
ENT-046539,CP-039220
ENT-039520,CP-054861
ENT-055226,CP-035376
ENT-042543,CP-042398
ENT-053031,CP-026496
ENT-074322,CP-003582
ENT-003798,CP-044890
ENT-083894,CP-037287
ENT-087416,CP-029744
ENT-075918,CP-026388
ENT-009980,CP-046844
ENT-069825,CP-009708
ENT-070471,CP-000240
ENT-067805,CP-023243
ENT-000747,CP-041134
ENT-021505,CP-018544
ENT-076555,CP-050741
ENT-006392,CP-037052
ENT-015490,CP-058466
ENT-008609,CP-018105
ENT-010420,CP-005839
ENT-078756,CP-035306
ENT-028002,CP-040071
ENT-087107,CP-043447
ENT-055646,CP-032085
ENT-033552,CP-051057
ENT-084540,CP-062740
ENT-078974,CP-023717
ENT-061231,CP-045429
ENT-046502,CP-007790
ENT-060678,CP-030462
ENT-023187,CP-048922
ENT-011215,CP-003806
ENT-019420,CP-059503
ENT-097746,CP-059068
ENT-017646,CP-029659
ENT-098889,CP-039896
ENT-086279,CP-039891
ENT-041287,CP-063713
ENT-080409,CP-026320
ENT-043087,CP-017376
ENT-066622,CP-051154
ENT-002680,CP-044622
ENT-053267,CP-027844
ENT-098357,CP-032080
ENT-035097,CP-037906
ENT-017719,CP-006041
ENT-035345,CP-009894
ENT-090648,CP-012632
ENT-014940,CP-031411
ENT-033693,CP-003442
ENT-058911,CP-062773
ENT-048799,CP-055458
ENT-097637,CP-004319
ENT-097332,CP-050477
ENT-056289,CP-053009
ENT-041452,CP-016909
ENT-088332,CP-003477
ENT-049801,CP-015143
ENT-022595,CP-045538
ENT-070150,CP-066845
ENT-063571,CP-041693
ENT-052488,CP-055457
ENT-015523,CP-042594
ENT-057129,CP-004334
ENT-070424,CP-050149
ENT-079615,CP-027107
ENT-071113,CP-014350
ENT-064148,CP-059358
ENT-069765,CP-012022
ENT-081771,CP-059653
ENT-042782,CP-015053
ENT-023360,CP-001353
ENT-071959,CP-008352
ENT-028746,CP-064072
ENT-098443,CP-040882
ENT-074465,CP-061857
ENT-046975,CP-056450
ENT-074677,CP-030189
ENT-008183,CP-010578
ENT-060490,CP-060682
ENT-002585,CP-049405
ENT-089173,CP-057402
ENT-011122,CP-060700
ENT-034002,CP-021437
ENT-031754,CP-042102
ENT-085877,CP-014546
ENT-005583,CP-005697
ENT-009330,CP-026724
ENT-007864,CP-065977
ENT-061906,CP-048551
ENT-042328,CP-006103
ENT-084340,CP-057730
ENT-035969,CP-042974
ENT-049456,CP-059703
ENT-038497,CP-021691
ENT-049344,CP-023528
ENT-007898,CP-069841
ENT-028172,CP-022986
ENT-018955,CP-003926
ENT-056855,CP-025804
ENT-005111,CP-057130
ENT-096129,CP-012125
ENT-024469,CP-069423
ENT-098075,CP-040960
ENT-007498,CP-032171
ENT-032677,CP-059116
ENT-069976,CP-042857
ENT-027634,CP-057061
ENT-014099,CP-000097
ENT-005898,CP-014394
ENT-096314,CP-039308
ENT-012561,CP-042919
ENT-015125,CP-018768
ENT-067211,CP-009813
ENT-090388,CP-049773
ENT-060602,CP-006340
ENT-022318,CP-064517
ENT-072972,CP-001132
ENT-088283,CP-000237
ENT-028019,CP-054847
ENT-016992,CP-054853
ENT-062154,CP-035855
ENT-013762,CP-042501
ENT-009986,CP-042646
ENT-019856,CP-000157
ENT-085361,CP-015351
ENT-079046,CP-039872
ENT-027572,CP-035265
ENT-012618,CP-009170
ENT-048835,CP-063970
ENT-029898,CP-011705
ENT-045516,CP-024411
ENT-005744,CP-010585
ENT-056996,CP-006413
ENT-003972,CP-043972
ENT-092230,CP-010374
ENT-098966,CP-063202
ENT-098746,CP-058462
ENT-071889,CP-063753
ENT-093148,CP-004248
ENT-099044,CP-069757
ENT-064453,CP-025494
ENT-092181,CP-000380
ENT-040332,CP-038396
ENT-049469,CP-043960
ENT-092366,CP-057274
ENT-087471,CP-041008
ENT-021155,CP-031853
ENT-015365,CP-056075
ENT-091332,CP-068423
ENT-052602,CP-065559
ENT-047791,CP-037937
ENT-039081,CP-018530
ENT-036735,CP-037484
ENT-014833,CP-042481
ENT-072321,CP-025280
ENT-057207,CP-063279
ENT-025409,CP-050539
ENT-023579,CP-065321
ENT-071796,CP-003372
ENT-025305,CP-020322
ENT-052157,CP-030458
ENT-097806,CP-048430
ENT-079841,CP-059709
ENT-097547,CP-016578
ENT-053574,CP-040338
ENT-049927,CP-007853
ENT-045966,CP-046384
ENT-001899,CP-040667
ENT-088254,CP-033935
ENT-046275,CP-060363
ENT-003340,CP-010941
ENT-061633,CP-015875
ENT-068747,CP-038022
ENT-092466,CP-014835
ENT-043938,CP-013386
ENT-093802,CP-023698
ENT-091509,CP-051425
ENT-060616,CP-003374
ENT-073054,CP-039706
ENT-017095,CP-048023
ENT-010544,CP-039123
ENT-086731,CP-022011
ENT-055980,CP-037111
ENT-035150,CP-065214
ENT-096144,CP-016827
ENT-038894,CP-026723
ENT-096442,CP-061745
ENT-081690,CP-060599
ENT-041621,CP-050659
ENT-098058,CP-030759
ENT-035641,CP-068843
ENT-060788,CP-029108
ENT-083780,CP-044243
ENT-052959,CP-010136
ENT-057459,CP-063087
ENT-081527,CP-060040
ENT-097185,CP-048977
ENT-021107,CP-052840
ENT-055107,CP-006495
ENT-003655,CP-021032
ENT-077343,CP-046012
ENT-085231,CP-052272
ENT-020537,CP-003180
ENT-034371,CP-054536
ENT-062932,CP-002661
ENT-082537,CP-021968
ENT-089838,CP-066349
ENT-023756,CP-036806
ENT-033578,CP-069249
ENT-059476,CP-051626
ENT-090817,CP-027438
ENT-070476,CP-043121
ENT-009456,CP-003239
ENT-042819,CP-035274
ENT-014037,CP-017808
ENT-088252,CP-069992
ENT-063153,CP-027668
ENT-073912,CP-041406
ENT-044765,CP-066980
ENT-018525,CP-041175
ENT-039179,CP-010360
ENT-074649,CP-057660
ENT-034043,CP-033085
ENT-020328,CP-011230
ENT-051261,CP-030045
ENT-011604,CP-052499
ENT-064354,CP-048301
ENT-031673,CP-050146
ENT-091802,CP-060425
ENT-020075,CP-065966
ENT-001568,CP-039162
ENT-098466,CP-025534
ENT-032870,CP-042651
ENT-064177,CP-027610
ENT-049438,CP-043359
ENT-026705,CP-048138
ENT-089637,CP-067432
ENT-042746,CP-023170
ENT-095535,CP-042149
ENT-055569,CP-060449
ENT-032753,CP-025287
ENT-040722,CP-054448
ENT-037310,CP-038630
ENT-069473,CP-036964
ENT-049089,CP-045994
ENT-052775,CP-036898
ENT-009983,CP-032990
ENT-008550,CP-004568
ENT-021863,CP-005762
ENT-063943,CP-040885
ENT-020946,CP-016556
ENT-049270,CP-005675
ENT-083897,CP-039961
ENT-080560,CP-019719
ENT-016040,CP-066003
ENT-019289,CP-000917
ENT-027951,CP-004161
ENT-067542,CP-002927
ENT-048357,CP-042231
ENT-011676,CP-017277
ENT-032954,CP-036244
ENT-085739,CP-038941
ENT-098704,CP-041395
ENT-088374,CP-008323
ENT-099918,CP-060883
ENT-051850,CP-016974
ENT-092821,CP-017908
ENT-052134,CP-057478
ENT-058058,CP-042446
ENT-021110,CP-064273
ENT-059560,CP-024820
ENT-085791,CP-053308
ENT-092819,CP-022853
ENT-081810,CP-048120
ENT-044180,CP-021900
ENT-034880,CP-053926
ENT-007592,CP-020896
ENT-081799,CP-013855
ENT-027803,CP-003906
ENT-013944,CP-068265
ENT-026062,CP-029913
ENT-075033,CP-011410
ENT-086625,CP-004772
ENT-092490,CP-067600
ENT-081288,CP-056642
ENT-015977,CP-041531
ENT-038213,CP-063440
ENT-042883,CP-030232
ENT-054997,CP-017867
ENT-021910,CP-058724
ENT-006573,CP-037444
ENT-085691,CP-049343
ENT-039105,CP-021326
ENT-054426,CP-030138
ENT-088421,CP-052661
ENT-057915,CP-029174
ENT-036356,CP-048658
ENT-006724,CP-000158
ENT-022238,CP-022426
ENT-085881,CP-009682
ENT-057147,CP-041880
ENT-071330,CP-051375
ENT-003959,CP-030415
ENT-069260,CP-027419
ENT-092736,CP-063651
ENT-078520,CP-060484
ENT-009814,CP-051878
ENT-051963,CP-019433
ENT-091057,CP-054950
ENT-003925,CP-012710
ENT-056172,CP-056395
ENT-027041,CP-039578
ENT-038394,CP-065360
ENT-072215,CP-063014
ENT-050215,CP-022509
ENT-083957,CP-051752
ENT-080727,CP-004548
ENT-055997,CP-010363
ENT-068163,CP-033635
ENT-045595,CP-023366
ENT-029718,CP-024129
ENT-003226,CP-032789
ENT-091671,CP-010123
ENT-011895,CP-069153
ENT-076846,CP-039936
ENT-033914,CP-063781
ENT-098542,CP-022397
ENT-003542,CP-067206
ENT-038549,CP-000461
ENT-048247,CP-064300
ENT-083161,CP-002291
ENT-057111,CP-004507
ENT-082361,CP-014804
ENT-038004,CP-009092
ENT-076450,CP-050300
ENT-054034,CP-025338
ENT-013359,CP-069739
ENT-052226,CP-053871
ENT-057637,CP-069415
ENT-019246,CP-025428
ENT-083395,CP-036366
ENT-087703,CP-025937
ENT-062322,CP-028591
ENT-066980,CP-047066
ENT-068020,CP-005326
ENT-014210,CP-031309
ENT-029977,CP-061844
ENT-071775,CP-057953
ENT-083846,CP-041460
ENT-079677,CP-011649
ENT-026709,CP-006880
ENT-008507,CP-046269
ENT-001865,CP-031959
ENT-051990,CP-003515
ENT-026284,CP-055054
ENT-053738,CP-041084
ENT-032853,CP-033479
ENT-010629,CP-011471
ENT-090751,CP-052652
ENT-052706,CP-013120
ENT-011183,CP-069871
ENT-045785,CP-012367
ENT-080761,CP-030706
ENT-029914,CP-033044
ENT-024068,CP-057459
ENT-051181,CP-067704
ENT-022391,CP-044315
ENT-044816,CP-008415
ENT-022055,CP-007147
ENT-065536,CP-051121
ENT-095948,CP-059823
ENT-039430,CP-008828
ENT-088633,CP-064244
ENT-059727,CP-029044
ENT-069777,CP-020944
ENT-065797,CP-010128
ENT-019105,CP-068322
ENT-028012,CP-031716
ENT-093944,CP-018345
ENT-031306,CP-034547
ENT-026224,CP-001651
ENT-021909,CP-067239
ENT-046894,CP-013029
ENT-071552,CP-052838
ENT-033280,CP-027569
ENT-010115,CP-003841
ENT-003435,CP-041581
ENT-035349,CP-015748
ENT-018339,CP-013971
ENT-031846,CP-016819
ENT-076358,CP-023373
ENT-047621,CP-002674
ENT-069744,CP-050464
ENT-077816,CP-069761
ENT-088511,CP-044733
ENT-041026,CP-019824
ENT-036841,CP-059168
ENT-088218,CP-012780
ENT-075194,CP-065947
ENT-053236,CP-032089
ENT-053780,CP-064090
ENT-066910,CP-053754
